transaction_id,date,account_id,amount,category,is_duplicate,is_high_value,is_suspicious_account,risk_score,risk_level
258,2024-02-12,ACC1023,935.62,Travel,False,False,False,0.0,Low
661,2024-02-12,ACC1007,2539.35,Groceries,False,False,False,0.0,Low
700,2024-02-12,ACC1023,2701.1,Groceries,False,False,False,0.0,Low
8,2024-02-13,ACC1018,1962.12,Electronics,False,False,False,0.0,Low
51,2024-02-13,ACC1024,3719.52,Electronics,False,False,False,0.0,Low
173,2024-02-13,ACC1018,251.52,Healthcare,False,False,False,0.0,Low
194,2024-02-13,ACC1024,1250.83,Travel,False,False,False,0.0,Low
557,2024-02-13,ACC1004,958.43,Utilities,False,False,False,0.0,Low
98,2024-02-13,ACC1011,733.91,Transfer,False,False,False,0.0,Low
406,2024-02-13,ACC1016,342.99,Dining,False,False,False,0.0,Low
320,2024-02-13,ACC1004,2051.69,Utilities,False,False,False,0.0,Low
583,2024-02-13,ACC1006,375.88,Dining,False,False,False,0.0,Low
521,2024-02-13,ACC1004,1844.49,Utilities,False,False,False,0.0,Low
586,2024-02-13,ACC1004,1454.3,Groceries,False,False,False,0.0,Low
40,2024-02-13,ACC1001,4641.44,Groceries,False,False,False,0.0,Low
207,2024-02-13,ACC1007,2120.08,Utilities,False,False,False,0.0,Low
275,2024-02-13,ACC1010,1711.14,Entertainment,False,False,False,0.0,Low
121,2024-02-13,ACC1023,2804.3,Groceries,True,False,False,35.0,Low
365,2024-02-13,ACC1008,4057.9,Groceries,False,False,False,0.0,Low
113,2024-02-13,ACC1011,1840.88,Travel,False,False,False,0.0,Low
671,2024-02-13,ACC1021,1621.18,Groceries,False,False,False,0.0,Low
784,2024-02-13,ACC1023,2804.3,Groceries,True,False,False,35.0,Low
518,2024-02-13,ACC1010,249.3,Electronics,False,False,False,0.0,Low
616,2024-02-13,ACC1023,2412.3,Entertainment,False,False,False,0.0,Low
135,2024-02-13,ACC1010,273.25,Electronics,False,False,False,0.0,Low
749,2024-02-13,ACC9999,970.17,Dining,False,False,True,25.0,Low
484,2024-02-14,ACC1006,264.2,Transfer,False,False,False,0.0,Low
783,2024-02-14,ACC1021,1047.52,Travel,True,False,False,35.0,Low
219,2024-02-14,ACC1021,1047.52,Travel,True,False,False,35.0,Low
335,2024-02-14,ACC1016,1450.87,Electronics,False,False,False,0.0,Low
773,2024-02-14,ACC9999,1339.88,Dining,False,False,True,25.0,Low
288,2024-02-14,ACC1004,3518.95,Travel,False,False,False,0.0,Low
463,2024-02-14,ACC1018,2878.65,Groceries,False,False,False,0.0,Low
358,2024-02-14,ACC1007,1424.69,Dining,False,False,False,0.0,Low
176,2024-02-14,ACC1016,784.52,Groceries,False,False,False,0.0,Low
530,2024-02-14,ACC1024,480.26,Travel,False,False,False,0.0,Low
165,2024-02-14,ACC1022,688.67,Healthcare,False,False,False,0.0,Low
418,2024-02-14,ACC1023,1741.5,Utilities,False,False,False,0.0,Low
676,2024-02-14,ACC1012,2266.81,Groceries,False,False,False,0.0,Low
154,2024-02-14,ACC1021,3471.38,Utilities,False,False,False,0.0,Low
577,2024-02-14,ACC1024,757.08,Healthcare,False,False,False,0.0,Low
21,2024-02-14,ACC1021,591.33,Groceries,False,False,False,0.0,Low
602,2024-02-14,ACC1019,783.25,Entertainment,False,False,False,0.0,Low
380,2024-02-14,ACC1023,1005.66,Travel,False,False,False,0.0,Low
110,2024-02-14,ACC1010,5471.55,Groceries,False,False,False,0.0,Low
369,2024-02-14,ACC1001,982.37,Healthcare,False,False,False,0.0,Low
79,2024-02-14,ACC1012,718.33,Healthcare,False,False,False,0.0,Low
581,2024-02-14,ACC1006,761.04,Transfer,False,False,False,0.0,Low
